Rk,Player,Pos,"Squad
▲",Age,Born,90s,"SCA
▼",SCA90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA
67,Georgia Brougham,DF,Birmingham City,24,1996,19,7,0.37,6,0,0,0,0,1,2,0.11,2,0,0,0,0,0
68,Victoria Williams,DF,Brighton,30,1990,15,7,0.47,3,2,1,0,1,0,1,0.07,0,0,0,0,1,0
69,Aileen Whelan,"FW,MF",Brighton,28,1991,21.8,29,1.33,21,0,3,2,3,0,2,0.09,1,0,0,0,1,0
70,Megan Walsh,GK,Brighton,25,1994,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Maisie Symonds,"MF,FW",Brighton,17,2003,0.3,1,3.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Rebekah Stott,DF,Brighton,27,1993,4.7,5,1.07,5,0,0,0,0,0,1,0.21,1,0,0,0,0,0
73,Emily Simpkins,"MF,FW",Brighton,30,1990,5.9,7,1.19,2,0,1,1,3,0,1,0.17,0,0,0,0,1,0
74,Bethan Roe,DF,Brighton,20,1999,2.4,5,2.06,4,1,0,0,0,0,0,0,0,0,0,0,0,0
75,Katie Robinson,FW,Brighton,17,2002,0.7,2,2.77,1,0,0,0,1,0,0,0,0,0,0,0,0,0
76,Denise O'Sullivan,"MF,FW",Brighton,26,1994,8.5,21,2.48,16,0,0,2,1,2,1,0.12,1,0,0,0,0,0
77,Maya Le Tissier,DF,Brighton,18,2002,22,23,1.05,15,8,0,0,0,0,2,0.09,1,1,0,0,0,0
78,Emma Koivisto,"DF,MF",Brighton,25,1994,8.5,16,1.88,14,0,1,1,0,0,3,0.35,2,0,0,1,0,0
79,Danique Kerkdijk,DF,Brighton,24,1996,16.8,6,0.36,6,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Inessa Kaagman,"MF,FW",Brighton,24,1996,21.1,38,1.8,22,12,0,2,1,1,2,0.09,1,1,0,0,0,0
81,Rianna Jarrett,FW,Brighton,21,1999,8.2,22,2.68,15,0,3,2,2,0,3,0.37,0,0,2,1,0,0
82,Nora Heroum,"FW,MF",Brighton,26,1994,5,8,1.6,5,1,0,2,0,0,2,0.4,1,0,0,1,0,0
83,Kayleigh Green,"FW,MF",Brighton,32,1988,13,23,1.77,16,0,1,2,3,1,2,0.15,1,0,0,0,1,0
84,Felicity Gibbons,DF,Brighton,26,1994,12.1,18,1.49,11,4,0,1,2,0,2,0.17,2,0,0,0,0,0
85,Lee Geum-min,FW,Brighton,26,1994,11.5,25,2.18,16,0,2,2,4,1,2,0.17,0,0,0,1,0,1
86,Cecilie Fiskerstrand,GK,Brighton,24,1996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Megan Connolly,"MF,DF",Brighton,23,1997,13.7,16,1.17,9,3,0,2,2,0,3,0.22,1,1,0,1,0,0
88,Danielle Buet,"MF,DF",Brighton,31,1988,11.5,15,1.3,7,4,0,0,3,1,0,0,0,0,0,0,0,0
89,Ellie Brazil,"FW,MF",Brighton,21,1999,13.6,25,1.84,21,0,2,1,1,0,2,0.15,1,0,0,0,1,0
90,Kirsty Barton,DF,Brighton,28,1992,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Libby Bance,"MF,FW",Brighton,17,2003,2.6,1,0.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Jessica Wooley,FW,Bristol City,19,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Georgia Wilson,MF,Bristol City,18,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Charlie Wellings,"MF,FW",Bristol City,22,1998,16.2,20,1.23,14,1,0,3,1,1,2,0.12,1,0,0,0,0,1
95,Kiera Skeels,"DF,MF",Bristol City,19,2001,9.1,12,1.31,11,0,0,0,0,1,0,0,0,0,0,0,0,0
96,Meaghan Sargeant,DF,Bristol City,26,1994,2.8,1,0.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Ebony Salmon,"FW,MF",Bristol City,19,2001,16.8,33,1.96,14,0,7,4,7,1,6,0.36,3,0,1,1,1,0
98,Laura Rafferty,"DF,MF",Bristol City,24,1996,6.5,2,0.31,2,0,0,0,0,0,1,0.15,1,0,0,0,0,0
99,Jemma Purfield,DF,Bristol City,23,1997,21,35,1.67,17,10,4,1,2,1,3,0.14,3,0,0,0,0,0
100,Molly Pike,MF,Bristol City,19,2001,11,21,1.91,14,1,0,1,1,4,1,0.09,1,0,0,0,0,0
101,Aimee Palmer,"MF,DF",Bristol City,20,2000,9.6,10,1.04,5,2,1,0,1,1,0,0,0,0,0,0,0,0
102,Jasmine Matthews,"DF,MF",Bristol City,27,1993,8.9,7,0.79,5,1,1,0,0,0,2,0.22,2,0,0,0,0,0
103,Ella Mastrantonio,MF,Bristol City,28,1992,10.2,15,1.47,9,4,0,0,1,1,2,0.2,1,1,0,0,0,0
104,Chloe Logarzo,"MF,FW",Bristol City,25,1994,6.5,12,1.85,7,2,0,0,2,1,0,0,0,0,0,0,0,0
105,Naomi Layzell,DF,Bristol City,16,2004,4.2,3,0.71,3,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Ellen Jones,MF,Bristol City,17,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Carla Humphrey,MF,Bristol City,23,1996,18.2,18,0.99,14,0,1,1,2,0,1,0.06,0,0,0,1,0,0
108,Abigail Harrison,"FW,MF",Bristol City,22,1997,9.7,15,1.55,11,0,0,1,2,1,1,0.1,1,0,0,0,0,0
109,Benedicte Håland,GK,Bristol City,22,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Gemma Evans,DF,Bristol City,23,1996,20,11,0.55,10,0,0,1,0,0,2,0.1,2,0,0,0,0,0
111,Yana Daniels,"MF,FW",Bristol City,28,1992,19,28,1.47,14,4,2,2,4,2,3,0.16,3,0,0,0,0,0
112,Faye Bryson,DF,Bristol City,23,1997,8,7,0.88,3,1,3,0,0,0,0,0,0,0,0,0,0,0
113,Emma Bissell,"MF,FW",Bristol City,18,2001,8.8,7,0.79,7,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Sophie Baggaley,GK,Bristol City,23,1996,21,3,0.14,2,1,0,0,0,0,0,0,0,0,0,0,0,0
115,Flo Allen,DF,Bristol City,20,1999,12.1,15,1.24,10,1,0,0,4,0,2,0.17,1,0,0,0,1,0
116,Maria Thorisdottir,DF,Chelsea,27,1993,0.9,2,2.22,1,1,0,0,0,0,0,0,0,0,0,0,0,0
117,Carly Telford,GK,Chelsea,33,1987,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Drew Spence,MF,Chelsea,27,1992,2.8,11,3.98,10,0,0,0,0,1,0,0,0,0,0,0,0,0
119,Ji So-yun,MF,Chelsea,29,1991,14.5,57,3.93,47,1,1,4,1,3,7,0.48,5,0,0,0,1,1
120,Guro Reiten,"FW,MF",Chelsea,26,1994,9.9,59,5.97,38,17,0,3,1,0,6,0.61,2,3,0,0,1,0
121,Zećira Mušović,GK,Chelsea,24,1996,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Maren Mjelde,DF,Chelsea,30,1989,13.5,27,2,19,6,1,1,0,0,4,0.3,2,2,0,0,0,0
123,Melanie Leupolz,MF,Chelsea,26,1994,15.9,27,1.7,20,0,3,2,2,0,2,0.13,2,0,0,0,0,0
124,Fran Kirby,"FW,MF",Chelsea,27,1993,15.3,90,5.88,72,0,8,5,2,3,22,1.44,15,0,4,1,1,1
125,Sam Kerr,FW,Chelsea,26,1993,16.9,75,4.45,54,0,7,10,2,2,18,1.07,11,0,2,4,1,0
126,Sophie Ingle,"MF,DF",Chelsea,28,1991,13.6,32,2.35,27,0,0,5,0,0,1,0.07,1,0,0,0,0,0
127,Pernille Harder,"MF,FW",Chelsea,27,1992,14.3,62,4.34,48,1,3,6,4,0,13,0.91,8,0,1,3,1,0
128,Jorja Fox,DF,Chelsea,16,2003,0.1,1,12.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Jessie Fleming,"MF,FW",Chelsea,22,1998,4.9,16,3.25,13,1,0,2,0,0,2,0.41,2,0,0,0,0,0
130,Magdalena Eriksson,DF,Chelsea,26,1993,19.1,30,1.57,22,1,1,5,0,1,2,0.1,2,0,0,0,0,0
131,Bethany England,FW,Chelsea,26,1994,11,45,4.08,35,0,3,3,2,2,10,0.91,8,0,0,2,0,0
132,Erin Cuthbert,"MF,FW",Chelsea,22,1998,13.6,71,5.22,38,18,3,6,3,3,12,0.88,4,5,0,3,0,0
133,Niamh Charles,"DF,FW",Chelsea,21,1999,7.2,27,3.74,22,3,0,0,1,1,7,0.97,4,1,0,0,1,1
134,Jess Carter,DF,Chelsea,22,1997,3.6,3,0.83,1,1,1,0,0,0,1,0.28,0,1,0,0,0,0
135,Millie Bright,DF,Chelsea,26,1993,20.2,22,1.09,20,0,0,1,0,1,2,0.1,2,0,0,0,0,0
136,Hannah Blundell,DF,Chelsea,26,1994,5.2,13,2.52,11,0,0,1,1,0,1,0.19,0,0,0,0,1,0
137,Ann-Katrin Berger,GK,Chelsea,29,1990,17,6,0.35,6,0,0,0,0,0,1,0.06,1,0,0,0,0,0
138,Agnes Beever-Jones,FW,Chelsea,17,2003,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Jonna Andersson,DF,Chelsea,27,1993,17.4,50,2.88,34,12,1,2,1,0,5,0.29,4,1,0,0,0,0
140,Danielle Turner,DF,Everton,29,1991,12.5,15,1.2,12,2,0,0,1,0,3,0.24,3,0,0,0,0,0
141,Nicoline Sørensen,FW,Everton,22,1997,14.6,42,2.89,33,2,3,1,2,1,4,0.28,3,0,0,1,0,0
142,Abbey-Leigh Stringer,"MF,DF",Everton,25,1995,7.7,11,1.44,8,0,1,0,1,1,1,0.13,0,0,0,0,0,1
143,Rikke Sevecke,DF,Everton,24,1996,18.5,14,0.76,9,2,0,1,2,0,5,0.27,1,1,0,1,2,0
144,Jill Scott,MF,Everton,33,1987,10.8,14,1.3,11,0,0,1,1,1,2,0.19,1,0,0,1,0,0
145,Hayley Raso,"FW,DF",Everton,25,1994,15.9,38,2.38,23,0,2,5,6,2,6,0.38,4,0,1,0,1,0
146,Molly Pike,"FW,DF",Everton,19,2001,0.7,1,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Poppy Pattinson,"DF,MF",Everton,20,2000,8.3,5,0.6,5,0,0,0,0,0,1,0.12,1,0,0,0,0,0
148,Ingrid Moe Wold,DF,Everton,30,1990,19.1,33,1.72,26,6,1,0,0,0,2,0.1,2,0,0,0,0,0
149,Simone Magill,"FW,MF",Everton,25,1994,7.6,19,2.51,16,0,0,1,2,0,6,0.79,4,0,0,1,1,0
150,Sandy MacIver,GK,Everton,22,1998,17.2,2,0.12,1,1,0,0,0,0,1,0.06,1,0,0,0,0,0
151,Alisha Lehmann,FW,Everton,21,1999,3.9,7,1.81,6,0,0,1,0,0,0,0,0,0,0,0,0,0
152,Tinja-Riikka Korpela,GK,Everton,34,1986,4.8,1,0.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Lucy Graham,"MF,FW",Everton,23,1996,13.9,15,1.08,11,1,0,1,1,1,4,0.29,4,0,0,0,0,0
154,Gabrielle George,DF,Everton,23,1997,4.5,2,0.45,2,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Valérie Gauvin,FW,Everton,24,1996,9,15,1.66,12,0,1,0,1,1,2,0.22,1,0,0,0,1,0
156,Megan Finnigan,DF,Everton,22,1998,21.5,21,0.98,17,1,0,3,0,0,2,0.09,2,0,0,0,0,0
157,Claire Emslie,FW,Everton,26,1994,14.3,45,3.14,28,4,3,8,1,1,11,0.77,7,0,1,2,1,0
158,Damaris Egurrola,"MF,DF",Everton,20,1999,5.8,6,1.03,5,1,0,0,0,0,2,0.34,1,1,0,0,0,0
159,Grace Clinton,"MF,FW",Everton,17,2003,2.2,2,0.93,2,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Maéva Clemaron,MF,Everton,27,1992,6,10,1.65,7,0,1,1,0,1,3,0.5,3,0,0,0,0,0
161,Izzy Christiansen,MF,Everton,28,1991,21.3,79,3.71,46,25,1,3,1,3,9,0.42,6,3,0,0,0,0
162,Chantelle Boye-Hlorkah,"FW,MF",Everton,24,1995,1.9,4,2.11,3,0,0,1,0,0,0,0,0,0,0,0,0,0
163,Alicia Window,FW,Manchester City,,,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Ellen White,FW,Manchester City,31,1989,17,40,2.35,24,1,1,9,3,2,9,0.53,5,0,0,2,1,1
165,Caroline Weir,MF,Manchester City,25,1995,16,72,4.5,45,9,10,8,0,0,9,0.56,5,1,1,2,0,0
166,Keira Walsh,MF,Manchester City,23,1997,19.7,55,2.79,53,1,0,0,1,0,5,0.25,5,0,0,0,0,0
167,Demi Stokes,DF,Manchester City,28,1991,8.1,10,1.23,8,1,0,1,0,0,0,0,0,0,0,0,0,0
168,Georgia Stanway,"FW,MF",Manchester City,21,1999,16.5,58,3.51,35,0,8,10,2,3,4,0.24,2,0,1,1,0,0
169,Jill Scott,MF,Manchester City,33,1987,3,13,4.4,11,0,0,1,1,0,2,0.68,2,0,0,0,0,0
170,Ellie Roebuck,GK,Manchester City,20,1999,20,2,0.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
171,Jessica Park,FW,Manchester City,18,2001,2,3,1.48,2,0,0,1,0,0,0,0,0,0,0,0,0,0
172,Esme Morgan,DF,Manchester City,19,2000,10.4,19,1.83,15,2,0,1,0,1,3,0.29,3,0,0,0,0,0
173,Sam Mewis,MF,Manchester City,27,1992,12.7,47,3.69,31,2,5,5,2,2,3,0.24,2,0,0,1,0,0
174,Aoife Mannion,"DF,FW",Manchester City,24,1995,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,Rose Lavelle,"FW,MF",Manchester City,25,1995,5.2,19,3.67,16,0,1,1,1,0,0,0,0,0,0,0,0,0
176,Chloe Kelly,FW,Manchester City,22,1998,18.9,103,5.45,69,7,10,7,8,2,20,1.06,13,2,1,3,0,1
177,Steph Houghton,DF,Manchester City,32,1988,15.7,27,1.72,24,0,0,3,0,0,7,0.45,7,0,0,0,0,0
178,Lauren Hemp,FW,Manchester City,19,2000,11.7,41,3.49,32,0,4,2,2,1,11,0.94,9,0,1,1,0,0
179,Alex Greenwood,DF,Manchester City,26,1993,17.3,66,3.82,27,34,0,3,2,0,7,0.4,6,1,0,0,0,0
180,Millie Davies,"FW,DF",Manchester City,17,2003,0.5,2,3.83,2,0,0,0,0,0,0,0,0,0,0,0,0,0
181,Abby Dahlkemper,DF,Manchester City,27,1993,7.2,8,1.12,8,0,0,0,0,0,2,0.28,2,0,0,0,0,0
182,Laura Coombs,MF,Manchester City,29,1991,7,16,2.27,15,0,0,0,0,1,2,0.28,2,0,0,0,0,0
183,Lucy Bronze,DF,Manchester City,28,1991,16.9,76,4.49,57,7,4,4,2,2,12,0.71,9,1,0,1,0,1
184,Gemma Bonner,DF,Manchester City,29,1991,5.5,6,1.09,5,0,0,0,1,0,3,0.55,2,0,0,0,1,0
185,Karima Benameur,GK,Manchester City,31,1989,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
186,Janine Beckie,"FW,DF",Manchester City,25,1994,7,32,4.58,21,7,1,2,1,0,6,0.86,2,3,0,1,0,0
187,Karen Bardsley,GK,Manchester City,35,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,Katie Zelem,MF,Manchester Utd,24,1996,14.1,56,3.97,32,17,3,2,1,1,5,0.35,3,1,0,1,0,0
189,Millie Turner,DF,Manchester Utd,24,1996,22,26,1.18,21,0,2,3,0,0,0,0,0,0,0,0,0,0
190,Amy Turner,DF,Manchester Utd,29,1991,19.4,18,0.93,13,0,0,1,1,3,1,0.05,1,0,0,0,0,0
191,Ella Toone,"MF,FW",Manchester Utd,20,1999,19.7,87,4.41,64,5,6,7,4,1,14,0.71,11,1,1,0,1,0
192,Maria Thorisdottir,DF,Manchester Utd,27,1993,4.2,4,0.95,3,1,0,0,0,0,1,0.24,1,0,0,0,0,0
193,Lucy Staniforth,"MF,FW",Manchester Utd,27,1992,7.4,44,5.91,23,13,0,2,3,3,4,0.54,1,2,0,0,1,0
194,Kirsty Smith,DF,Manchester Utd,26,1994,11.7,22,1.87,16,3,1,1,0,1,1,0.09,1,0,0,0,0,0
195,Jessica Sigsworth,"FW,MF",Manchester Utd,25,1994,6.4,17,2.64,12,0,3,0,1,1,2,0.31,1,0,1,0,0,0
196,Alessia Russo,FW,Manchester Utd,21,1999,3.1,12,3.86,5,0,3,2,2,0,5,1.61,2,0,1,1,1,0
197,Jane Ross,"FW,MF",Manchester Utd,30,1989,3.9,5,1.29,3,1,1,0,0,0,1,0.26,1,0,0,0,0,0
198,Christen Press,FW,Manchester Utd,31,1988,10.6,21,1.98,12,1,3,4,1,0,4,0.38,2,1,0,0,1,0
199,Lotta Ökvist,DF,Manchester Utd,23,1997,1.3,1,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,Abbie McManus,DF,Manchester Utd,27,1993,4.5,2,0.44,2,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Hayley Ladd,MF,Manchester Utd,26,1993,12.3,19,1.54,18,0,0,0,0,1,7,0.57,7,0,0,0,0,0
202,Carrie Jones,"DF,FW",Manchester Utd,16,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Lauren James,FW,Manchester Utd,18,2001,4.8,17,3.52,8,0,5,2,2,0,4,0.83,2,0,2,0,0,0
204,Tobin Heath,FW,Manchester Utd,32,1988,6.4,40,6.26,22,11,2,3,1,1,4,0.63,2,1,1,0,0,0
205,Martha Harris,DF,Manchester Utd,25,1994,3.9,8,2.03,5,1,0,0,0,2,1,0.25,1,0,0,0,0,0
206,Kirsty Hanson,FW,Manchester Utd,22,1998,12,43,3.6,29,0,6,1,6,1,6,0.5,4,0,1,1,0,0
207,Jackie Groenen,MF,Manchester Utd,25,1994,18.1,50,2.77,48,0,0,0,2,0,6,0.33,5,0,0,0,1,0
208,Leah Galton,"FW,DF",Manchester Utd,26,1994,14.7,54,3.67,44,3,2,0,1,4,5,0.34,5,0,0,0,0,0
209,Ivana Fuso,"FW,MF",Manchester Utd,19,2001,1.1,2,1.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0
210,Mary Earps,GK,Manchester Utd,27,1993,22,3,0.14,2,0,0,0,1,0,0,0,0,0,0,0,0,0
211,Ona Batlle,DF,Manchester Utd,21,1999,18.1,53,2.92,37,7,3,2,2,2,2,0.11,1,0,0,1,0,0
